timestep,ep_reward,ep_length
461004,13.175335,16
461008,9.366667,10
461020,28.266333,9
461032,2.2023335,7
461056,2.8886666,6
461076,0.7016667,5
461096,20.831667,35
461116,0.9283334,5
461120,21.564999,25
461160,10.553334,10
461164,18.776335,39
461168,8.711,23
461188,26.998333,5
461200,33.439667,9
461204,15.717334,22
461232,1.0823333,7
461256,20.038,24
461260,27.422333,7
461276,-1.7416667,5
461276,13.077333,22
461304,38.935333,26
461344,40.62033,21
461344,6.895667,17
461376,11.565002,25
461380,5.1029987,19
461384,6.516667,10
461396,12.284336,13
461400,26.111668,5
461420,1.906333,9
461428,0.32233357,7
461440,30.650333,11
461468,29.322334,7
461472,14.608002,24
461508,19.027332,22
461520,4.381,13
461544,15.765999,18
461564,3.0916665,5
461580,24.229334,38
461584,-0.83833337,5
461588,14.392336,17
461668,15.2836685,21
461676,37.218,24
461708,9.149333,8
461708,33.210003,50
461712,17.203665,31
461716,7.4906664,12
461740,2.1126668,8
461768,0.14900005,7
461768,5.1079993,14
461832,7.3719993,16
461832,12.508668,16
461848,54.234993,35
461860,11.308669,36
461936,14.81867,26
461956,0.73499995,5
461972,20.579334,28
461976,-0.32500005,5
461984,17.191338,34
461988,30.999666,39
462028,6.674333,13
462028,4.5833335,10
462028,33.364666,14
462052,13.692334,17
462072,8.743668,11
462080,2.8823333,7
462108,30.533,9
462120,37.304337,23
462144,5.366333,9
462172,13.807668,23
462196,7.139667,19
462208,36.061672,45
462228,34.57033,21
462248,27.338333,5
462276,4.2690005,17
462288,48.229664,29
462348,25.431671,25
462380,35.77533,46
462404,31.751333,14
462424,0.38500023,5
462444,27.578333,5
462476,31.128998,47
462480,28.946333,9
462496,19.139668,29
462508,1.2623334,7
462528,-0.48166668,5
462536,-0.56333315,10
462552,51.746326,69
462584,25.342667,8
462588,13.671667,15
462612,3.5019999,6
462616,2.6793337,8
462640,23.975334,26
462656,4.376667,10
462696,6.8236675,21
462696,48.501667,55
462728,5.729333,18
462764,20.477,31
462776,9.343335,20
462788,5.4183335,15
462824,3.7363334,9
462828,18.760998,33
462828,36.302002,16
462852,11.176334,19
462888,2.8550005,15
462896,9.883667,11
462900,14.695998,18
462936,12.275998,28
462980,16.73,20
463012,42.383003,29
463032,5.2209997,13
463048,17.412666,28
463072,26.425333,6
463076,32.35367,11
463092,8.363334,20
463108,28.376,8
463112,2.1116667,5
463204,15.981002,23
463208,7.358,34
463220,8.3359995,28
463248,6.0790005,7
463252,1.9203334,11
463260,37.00467,14
463268,58.33166,95
463268,25.431667,5
463280,27.719,7
463304,30.830334,11
463316,5.504,12
463324,32.598,14
463332,-1.701,7
463340,6.0853333,6
463344,3.0983334,5
463360,16.403336,20
463368,-1.0776666,7
463396,29.656334,9
463400,5.986,8
463408,34.013,19
463424,28.662334,7
463440,2.8233335,10
463452,18.529,27
463464,30.623333,10
463476,0.6663333,9
463476,33.619,17
463512,7.8840013,12
463516,30.506668,10
463516,27.273333,10
463620,12.568666,26
463632,20.31833,45
463640,1.051667,5
463640,19.896997,31
463660,17.682339,37
463680,-1.7650001,5
463700,9.869,17
463704,35.475334,16
463728,3.5773332,12
463744,0.9836668,11
463744,0.119999886,10
463764,1.4916669,5
463812,3.8073335,12
463868,27.79033,31
463872,20.845333,36
463900,4.3823333,7
463928,53.596336,29
463968,8.459,17
463980,22.869333,28
463984,77.352005,86
463988,11.7283325,15
464004,5.998667,6
464004,-1.5516667,5
464016,2.2106664,12
464028,9.446668,10
464032,27.495667,7
464032,30.755667,7
464068,5.58,10
464068,9.570999,13
464068,3.1729999,9
464088,4.548333,5
464096,8.231999,16
464124,28.682333,7
464136,39.465668,17
464152,33.78533,16
464168,6.473667,11
464172,27.525,5
464228,7.7349997,15
464252,26.285334,6
464300,45.40266,58
464316,13.505334,16
464352,28.813,9
464360,32.235332,56
464384,56.200996,53
464384,1.7393336,8
464396,1.0163333,9
464412,27.722332,7
464424,49.063667,31
464432,1.5483332,5
464456,26.305332,6
464476,37.15667,20
464484,27.615665,7
464488,9.582001,16
464496,27.018333,5
464520,9.119667,9
464524,27.405,35
464540,32.641,13
464540,0.08166683,5
464556,28.808334,15
464568,27.389,7
464576,0.27633333,9
464584,28.335667,7
464588,1.9586667,16
464596,-1.375,5
464608,4.325,5
464608,6.392,6
464640,8.467,11
464652,26.390333,11
464704,5.3576665,13
464708,20.145004,35
464732,1.5423332,7
464736,23.230669,32
464756,25.365334,6
464764,18.080334,31
464780,25.938665,6
464800,29.046333,9
464812,9.612667,8
464816,15.079998,20
464848,25.713,9
464864,42.833,39
464888,37.64267,18
464924,7.2163334,9
464944,20.392,36
464944,27.885,5
464964,14.828336,25
464988,4.7769995,11
465000,31.101334,14
465040,58.906,48
465052,5.8776655,13
465084,4.5203333,11
465104,40.41967,29
465116,4.079333,8
465156,31.195995,48
465176,3.939334,18
465208,17.377666,23
465220,15.394007,42
465240,6.668334,5
465244,36.16233,17
465280,32.092667,18
465288,8.047,11
465288,6.7806673,12
465304,25.242334,37
465328,4.9266667,10
465332,2.5123332,7
465348,6.491667,15
465368,37.830666,22
465380,30.524,12
465388,4.6883335,15
465404,4.383,9
465424,0.9269998,11
465432,29.508999,7
465436,2.1539993,12
465444,-0.67499995,5
465472,3.6496668,9
465476,11.747001,11
465496,4.2949996,5
465532,8.661667,15
465548,2.714333,13
465556,14.659333,28
465564,53.834663,54
465584,1.9596667,9
465592,4.405,15
465600,28.866333,9
465628,2.869,7
465652,4.322,6
465660,21.143,19
465668,18.119333,28
465680,29.848999,7
465720,8.034334,13
465720,12.198334,15
465736,44.685333,36
465748,29.255667,7
465756,26.365,5
465772,27.538666,6
465784,6.902,16
465824,24.231997,36
465844,0.195,5
465848,21.924334,23
465884,29.839666,9
465884,33.11667,10
465904,17.03,30
465920,51.159,37
465920,27.319668,9
465940,37.447998,14
465944,27.283333,10
465956,0.71300006,9
465956,2.4596667,9
465976,2.765,5
466004,37.648666,16
466004,8.741666,15
466012,2.781333,14
466028,4.5586667,6
466036,26.152,6
466060,14.640335,21
466104,15.498334,25
466104,36.159004,17
466140,29.393,9
466148,6.8106666,22
466176,31.062332,7
466204,21.051666,25
466204,59.024673,44
466216,10.286333,19
466224,4.1083336,5
466244,13.802335,17
466248,4.3686666,6
466276,37.856003,18
466276,1.9860001,8
466288,13.75267,18
466304,4.199,7
466316,-0.030999899,7
466344,1.0823333,7
466356,3.3076663,13
466432,26.899666,39
466468,45.512665,28
466504,30.912998,9
466532,40.715004,25
466552,28.373997,52
466576,19.279331,18
466580,4.2440004,12
466592,62.758644,86
466600,3.3220003,6
466600,25.971666,5
466620,4.9189997,7
466632,16.44,20
466648,4.1173334,12
466652,25.298332,5
466664,32.46367,11
466716,3.9456677,17
466736,2.3850002,5
466744,17.964334,23
466760,24.506668,40
466764,0.09833336,5
466780,3.0483332,5
466784,47.63667,30
466804,3.5986667,6
466832,28.348999,7
466852,2.715,5
466852,17.000668,22
466884,26.916,8
466884,43.608994,37
466896,48.78267,28
466908,8.334667,14
466916,27.756,8
466920,31.506332,9
466928,-0.7716665,5
466944,2.6420002,6
466948,30.909332,8
466952,27.105333,6
466972,29.085,5
466992,26.851665,5
467000,19.985332,26
467008,33.711666,15
467012,2.2816668,5
467020,1.8083334,5
467044,2.286333,9
467084,9.895333,16
467104,2.3750007,15
467112,5.459,7
467132,27.542334,7
467184,13.906002,18
467192,59.470665,62
467196,34.098667,16
467200,38.599,47
467204,27.345,5
467236,2.2896667,9
467256,-1.665,5
467264,14.081666,15
467288,-0.65066636,8
467292,36.101334,24
467316,7.4809995,13
467324,10.501001,33
467344,0.038333416,5
467348,3.6783338,15
467372,29.555666,7
467384,29.053,9
467392,3.1150002,5
467408,17.877668,23
467416,1.9286666,6
467444,29.142334,7
467472,-0.28766656,7
467516,30.340334,11
467524,39.425995,58
467552,26.622334,7
467564,53.776337,39
467640,11.499666,19
467668,47.849663,29
467688,72.76867,76
467688,3.3506665,12
467708,3.1699998,10
467716,4.6690006,7
467728,27.526667,10
467736,3.9356668,7
467756,1.4116668,5
467792,33.992,16
467816,16.928335,25
467820,38.125336,16
467836,1.7650001,5
467840,1.265,5
467856,1.6583333,5
467860,7.829,17
467880,8.85,10
467900,1.5283333,5
467900,29.860332,11
467900,5.8399997,10
467920,-0.0016666651,5
467988,8.975668,17
467992,34.481,23
467996,16.471334,24
467996,86.47335,120
468016,6.0956664,7
468032,-0.44000006,10
468036,28.16,10
468056,24.404999,5
468068,15.236002,18
468132,48.48633,29
468140,6.462667,18
468148,11.639667,29
468152,0.06833315,5
468156,4.6583333,25
468172,26.904999,5
468184,6.225667,7
468220,34.753,9
468220,15.769337,18
468240,3.9016666,5
468240,35.98567,17
468260,8.016667,10
468264,10.110335,31
468284,4.1503334,11
468304,5.3033333,10
468324,29.371666,5
468384,39.51167,15
468388,42.954,32
468404,18.62667,30
468408,3.0320003,6
468448,28.41,10
468448,6.4969997,11
468452,4.382,16
468476,2.5056663,7
468484,9.29033,61
468504,32.76433,13
468524,8.449667,19
468540,3.326333,9
468580,11.90867,26
468608,36.682335,17
468632,6.9643335,13
468636,1.7256669,7
468676,34.60267,48
468696,38.765335,16
468752,32.204666,14
468756,16.619997,30
468764,12.807337,22
468776,0.625,5
468784,40.638336,65
468788,2.953,9
468804,26.095665,7
468824,26.891666,5
468860,1.8630002,9
468880,14.301333,24
468900,25.345,5
468904,24.991667,35
468924,8.872,16
468948,27.525333,6
468968,27.465,45
469000,4.8380003,24
469036,32.447334,22
469056,26.558334,5
469056,7.818,14
469064,47.27367,41
469072,26.675333,26
469108,12.684335,13
469128,26.665,5
469132,37.051666,15
469160,15.561998,26
469164,5.609667,9
469196,1.1593335,8
469220,11.838334,15
469252,56.565666,47
469288,3.7963333,9
469300,38.996666,20
469300,57.987328,42
469320,25.271667,5
469328,5.93,10
469336,28.153,9
469356,8.829668,9
469376,1.2949998,5
469404,14.005667,17
469420,5.9003334,11
469424,1.2516665,5
469448,17.773333,30
469456,2.9329998,9
469464,33.709,67
469472,5.387333,12
469480,-0.3546667,6
469492,-0.813,11
469512,7.4839993,12
469516,2.5829997,9
469524,8.137668,13
469536,26.138332,5
469544,0.6116667,5
469544,34.961,13
469556,1.8436663,11
469564,1.5049999,5
469608,7.3986664,16
469620,10.293667,21
469648,13.453669,21
469696,39.78633,19
469708,4.9850016,25
469724,27.455666,7
469740,27.702667,8
469776,4.417666,13
469776,3.4063334,9
469796,38.42666,60
469816,32.94,10
469820,5.803666,11
469824,27.275665,7
469840,-1.5116665,5
469848,27.896,8
469860,3.2083335,5
469884,50.46966,59
469884,11.115,15
469900,27.477667,13
469904,24.958332,5
469920,3.2483335,5
469924,1.9516667,5
469952,4.7623334,7
469964,5.943333,20
469980,8.808332,15
469996,32.670334,11
470000,-1.9303334,9
470008,5.0789995,7
470036,7.5363336,9
470044,25.616333,9
470056,30.105,5
470060,59.746666,50
470064,9.769001,17
470084,1.7849998,5
470088,0.8223336,7
470140,22.234667,24
470160,26.165,5
470204,21.183,29
470232,2.0923333,7
470248,13.857336,22
470256,58.67666,50
470260,25.828999,7
470276,3.3356667,7
470276,-1.5483333,5
470288,62.093666,51
470296,0.11166668,5
470304,2.1056666,7
470308,25.365,5
470320,13.111668,15
470352,7.3826666,8
470380,41.473,19
470392,15.753667,21
470396,11.131666,25
470400,28.651667,5
470444,32.954334,13
470460,24.545666,27
470464,28.451666,5
470472,15.386334,19
470500,4.329667,9
470552,24.606,38
470568,12.245668,27
470588,31.393002,9
470624,30.269333,38
470624,4.5196667,9
470644,-2.4683335,5
470664,28.627005,41
470680,1.4963332,9
470680,7.754667,14
470684,24.403,29
470724,31.623667,11
470728,7.877,11
470748,33.04567,17
470760,3.7329998,9
470768,-2.5749998,5
470784,1.3586668,6
470792,4.722,6
470800,52.07467,34
470828,27.175667,7
470832,3.903999,12
470836,37.303665,11
470840,38.982666,28
470852,26.545,5
470856,24.958332,5
470872,4.343667,11
470896,6.233334,10
470908,36.039,17
470916,29.117,11
470924,5.9523335,7
470948,16.248,24
470956,3.5939996,12
470980,30.444668,14
471004,31.457333,12
471024,4.995,5
471044,1.855,5
471044,2.0313334,24
471056,17.421669,35
471064,17.390333,21
471072,3.9123335,7
471092,2.4823334,7
471092,26.151667,5
471112,3.955,5
471128,12.586003,18
471140,4.275667,7
471148,4.9046664,14
471160,-0.29833353,5
471180,27.038334,5
471184,2.2363336,9
471248,9.562335,17
471264,16.943336,20
471264,27.444666,34
471292,4.8089995,7
471328,4.7663336,9
471328,12.235334,16
471352,35.402,26
471376,65.787674,83
471416,7.1733336,10
471420,10.204335,23
471448,9.576001,8
471468,1.0283334,5
471480,21.39067,32
471492,2.062,6
471496,32.550663,42
471512,13.457668,23
471516,7.6096673,9
471540,6.4423327,7
471540,28.265333,6
471560,9.082334,17
471568,5.2556663,7
471568,31.175667,7
471588,1.7123332,7
471604,3.3763332,9
471632,3.5189998,7
471640,28.181,13
471668,4.4763336,9
471708,6.7123327,17
471716,22.462336,37
471780,42.400345,71
471784,13.256336,29
471836,29.338001,14
471856,54.989,37
471884,31.615665,7
471904,0.3116665,5
471908,16.75933,18
471944,32.562332,57
471944,-2.197,9
471948,4.0336666,11
471964,28.698334,5
472016,10.971001,13
472036,27.141,63
472048,2.7293334,8
472048,35.791668,25
472068,19.300335,31
472072,3.306333,9
472076,5.609,7
472088,3.1833334,10
472088,1.6816669,5
472112,7.966666,10
472112,1.4753332,6
472140,36.531998,16
472148,32.47167,15
472160,5.040666,12
472168,29.182333,7
472196,-1.6336666,9
472208,13.084667,24
472212,12.395335,16
472224,11.588001,14
472248,28.469666,9
472268,6.983668,11
472268,0.9716666,5
472272,3.932,16
472292,2.8783333,5
472296,-4.408333,25
472312,4.497,11
472332,25.485,5
472336,30.157001,11
472336,16.562334,17
472372,31.496668,10
472404,1.7926666,8
472408,41.909332,18
472424,13.737335,22
472436,31.348331,35
472444,27.866333,9
472448,5.620333,11
472464,-1.5083332,5
472476,14.357669,13
472476,27.575666,7
472504,-2.481,7
472504,8.048999,17
472568,5.2353334,26
472572,15.051332,24
472584,5.5799994,20
472592,24.904999,5
472604,30.219666,9
472608,11.645334,26
472612,4.9083333,5
472612,6.6523333,7
472632,-0.12166667,5
472632,-1.8916667,5
472640,5.419667,9
472664,6.216001,8
472732,50.227005,31
472792,17.40333,40
472832,11.065002,25
472832,49.71267,48
472836,33.010998,43
472836,8.890333,11
472864,2.3293333,8
472880,6.5539994,12
472884,4.4939995,12
472892,3.409,7
472900,30.138666,16
472944,33.684334,13
472948,10.665669,17
472972,5.858667,6
472976,7.8130007,19
472976,13.057668,23
472996,0.20833349,5
473016,5.8626666,18
473020,3.6736665,11
473036,10.355335,16
473044,1.259,7
473056,7.821667,15
473056,6.0263333,9
473092,5.014,12
473096,37.92167,15
473112,35.648003,14
473136,1.3953334,6
473148,31.398,14
473156,12.054999,25
473156,3.9016666,5
473168,-1.1949999,5
473200,0.68700004,11
473204,16.789001,27
473220,9.241001,13
473228,1.0356666,7
473256,-1.0836666,9
473264,0.28633332,9
473276,0.24499989,5
473280,16.697002,31
473304,14.405001,25
473308,3.9336665,11
473312,-0.66700006,9
473352,4.8973336,12
473368,11.791669,15
473372,9.038334,15
473416,32.884663,34
473424,8.862667,18
473444,0.6516669,5
473484,7.719,17
473504,26.704666,34
473580,10.227999,34
473624,0.9669999,11
473652,46.682335,37
473700,50.33733,82
473700,38.87133,54
473720,26.451668,5
473736,12.840336,21
473760,7.1549997,15
473768,2.507333,12
473804,32.683666,11
473832,12.178667,16
473844,7.8966665,10
473852,0.30500007,5
473864,-1.3483334,5
473864,34.91666,60
473872,26.651667,5
473908,0.4463333,9
473932,7.668999,17
473932,12.29567,17
473932,25.286335,49
473956,4.2953334,6
473960,24.999,7
473980,2.7683334,5
473984,8.227666,13
474032,1.7143333,13
474052,17.408,24
474056,22.395668,37
474056,1.4186666,6
474072,27.385,5
474076,9.554334,23
474100,0.73699963,11
474120,1.6316667,5
474148,29.749,7
474148,14.837667,23
474176,1.5023333,7
474180,8.369003,27
474184,-0.58366656,9
474208,27.295666,7
474236,7.875,15
474236,0.329,7
474284,31.947329,52
474312,41.95967,19
474320,14.080335,21
474332,31.000668,12
474352,-0.84833336,5
474364,6.451,13
474380,44.789665,49
474388,6.635666,17
474388,2.5663335,9
474400,1.9683334,5
474416,26.165667,7
474416,31.035667,7
474420,-1.6450001,5
474432,36.775665,17
474436,26.531666,5
474456,-1.645,5
474492,4.0496664,9
474540,5.8039994,12
474552,54.618004,34
474584,0.082666636,8
474604,1.0383332,5
474616,31.483006,49
474624,24.851665,5
474636,0.8583333,5
474648,53.304665,54
474684,26.045332,36
474692,11.189,17
474704,2.0316663,5
474712,26.191666,5
474772,37.271667,15
474824,62.158997,47
474824,28.62467,44
474852,14.483334,20
474880,36.761337,14
474900,32.137333,12
474912,34.477337,52
474928,3.5756667,7
474940,16.326336,29
474940,14.481667,15
474952,29.68,10
474976,28.891998,6
474976,1.2763333,9
474996,6.2046666,14
475012,15.607002,21
475036,-0.1916666,15
475056,14.553334,20
475076,8.668667,16
475096,27.078333,5
475096,9.971667,15
475120,14.088669,16
475144,25.669,37
475172,2.2876668,13
475208,27.075333,16
475212,3.0366669,10
475236,44.228333,35
475240,3.3523335,7
475240,3.799333,8
475276,-0.27033305,9
475280,30.228664,46
475284,29.997334,12
475284,6.840333,11
475296,3.2516668,5
475304,1.9486666,6
475304,1.6349999,5
475316,25.565,5
475320,5.389667,9
475336,25.325,5
475352,31.660667,12
475368,2.8560002,8
475372,42.975666,17
475376,33.664665,14
475420,2.687667,13
475424,6.5259995,18
475428,3.814334,13
475440,-1.9849999,5
475444,1.065,5
475444,6.1659994,18
475464,28.145,5
475464,26.218666,6
475500,28.479668,9
475508,10.135333,16
475520,0.035000086,5
475540,6.6126666,8
475560,30.253334,10
475576,26.662334,37
475580,26.705,5
475600,4.0786667,6
475608,21.655334,36
475612,5.6060004,8
475628,5.2056665,7
475628,9.367334,22
475648,2.0596666,9
475652,30.740334,11
475656,27.682333,7
475668,9.74,10
475672,0.26166654,5
475700,2.5503333,11
475708,7.263,9
475720,11.162667,18
475728,3.6816669,15
475740,3.7166667,10
475760,27.498333,5
475780,0.25166678,5
475788,12.852334,17
475804,43.867996,24
475812,0.6986667,6
475840,6.4956675,7
475844,1.9753331,16
475892,9.424001,22
475920,22.756,48
475932,8.514001,22
475948,26.078999,7
475960,8.085667,17
475964,3.086,8
475968,-1.0849999,5
475988,57.402336,37
475988,2.0350003,5
475988,30.082333,7
475992,2.7023335,7
476012,25.891666,5
476064,7.003,19
476088,1.462,6
476096,17.970335,21
476128,52.988327,35
476132,29.665335,36
476168,5.916333,9
476168,27.296667,10
476200,8.882002,26
476212,4.050334,11
476212,28.660334,11
476228,24.885004,35
476232,2.3983333,5
476244,4.4870005,11
476252,-2.5483334,5
476272,4.0723333,7
476276,37.26867,16
476280,0.029000044,7
476296,4.055,5
476324,3.481,13
476332,31.274334,13
476392,29.370333,41
476404,6.1093345,18
476416,24.649998,30
476440,29.723999,12
476456,33.491,13
476464,22.884998,35
476476,-0.79499984,5
476528,36.852,16
476528,13.727333,22
476536,28.940002,30
476576,6.0973334,12
476608,21.877668,33
476632,9.704666,14
476664,47.374664,34
476664,4.1146665,14
476716,7.360334,21
476736,40.913338,50
476748,26.389332,8
476772,41.719,27
476772,2.1663332,9
476796,6.6306667,12
476808,8.2630005,9
476808,4.5129995,9
476844,3.3196666,9
476848,9.070999,13
476868,61.697,51
476880,29.076,8
476912,28.897,11
476920,36.393,19
476948,40.042336,17
476968,5.010666,12
476976,12.815334,16
477000,31.827667,13
477016,44.477333,52
477016,4.450666,12
477020,3.655,5
477028,4.780999,13
477036,27.498333,5
477056,28.949,7
477060,2.6620002,6
477068,2.157667,13
477100,28.789333,8
477136,4.256333,9
477140,44.173668,21
477160,3.1986666,6
477188,1.0540001,12
477188,24.848999,7
477196,28.328,34
477224,28.348999,7
477240,33.067665,13
477260,-0.97833323,5
477264,34.163654,61
477276,29.730999,13
477284,41.874664,24
477312,5.0010004,13
477312,8.780666,12
477372,8.995003,15
477440,16.049002,17
477456,21.511002,43
477460,19.925339,46
477460,25.898333,5
477492,5.529333,8
477520,26.789,7
477536,35.693,19
477568,29.196,8
477624,38.852,26
477632,32.737995,44
477648,12.950002,20
477664,3.0293334,8
477684,5.523,9
477708,28.230333,11
477708,62.876324,99
477728,2.6783333,5
477748,33.993332,10
477760,5.7059994,8
477768,13.590334,21
477788,29.242332,7
477796,28.150665,12
477796,30.242332,7
477808,49.322002,46
477832,27.652,6
477848,9.114332,13
477852,-0.99500006,5
477868,26.785,5
477888,27.564999,5
477904,20.71567,27
477920,11.807665,33
477928,0.34333324,10
477932,29.689,7
477940,13.12067,22
477956,-0.18099988,7
477956,2.413,9
477960,28.418333,5
477960,27.662333,7
477996,4.979666,9
478008,3.1673338,12
478044,1.4829998,9
478064,14.898999,27
478064,42.72567,27
478084,3.1316667,5
478084,18.460665,22
478124,4.403333,10
478128,6.037,11
478144,9.651667,25
478144,-0.60833335,5
478148,0.52166677,5
478160,15.968002,24
478180,27.342667,8
478192,7.8206663,12
478220,1.2723334,7
478220,12.446332,19
478236,37.046333,19
478248,6.049,17
478256,8.663001,9
478288,12.542334,17
478316,30.378334,15
478356,7.386667,10
478368,14.150002,20
478376,-1.2916667,5
478384,52.429,37
478412,5.9289994,7
478444,9.789666,19
478456,7.346667,20
478492,4.4606667,12
478500,9.624001,22
478516,48.415657,67
478524,6.9926667,8
478552,2.3196669,9
478560,6.7149997,15
478580,8.079,7
478604,5.887,11
478624,27.418333,5
478632,22.424673,44
478648,1.2053334,6
478680,18.775003,25
478680,46.572998,39
478708,7.1983333,15
478732,16.49767,13
478752,27.298332,5
478776,47.04533,36
478800,21.16333,30
478816,35.538666,16
478820,44.17933,28
478828,26.622334,7
478852,6.1630006,9
478868,-4.0356665,23
478876,1.9586667,6
478912,2.8470001,11
478936,18.525665,27
478956,25.384663,34
478964,12.67067,22
478976,0.015000045,5
478980,30.760334,11
479008,39.901337,24
479008,2.499,7
479036,5.2283325,15
479036,28.715666,7
479048,1.4133334,10
479064,-0.78433335,7
479076,5.699,7
479080,15.210335,11
479084,18.5,30
479104,-2.2083335,5
479112,3.0359998,8
479148,2.0496664,9
479172,25.379,27
479180,38.893,19
479188,2.2226658,28
479200,0.81233335,7
479200,0.9783331,5
479220,6.779333,8
479228,12.546668,20
479264,3.736333,9
479272,6.9909987,13
479300,2.2689998,7
479304,12.638668,26
479328,0.9890001,7
479348,14.642336,37
479368,0.6550002,5
479400,17.991331,24
479412,32.37033,11
479420,0.11833322,5
479452,17.997004,31
479472,1.1183333,15
479520,4.2339997,12
479540,-3.065,5
479544,42.013668,31
479568,44.798664,76
479580,31.176666,10
479588,15.4246645,34
479604,32.08967,9
479616,13.466001,18
479668,33.012,16
479672,41.027,21
479688,0.725,5
479700,5.7756667,7
479708,1.3116666,5
479724,0.8486668,6
479744,24.798332,5
479744,-0.0069999695,9
479788,59.220673,52
479788,31.257,11
479808,25.438334,5
479824,57.297333,52
479844,5.2579994,14
479856,3.329333,8
479880,31.746334,9
479892,2.6763334,9
479900,30.389666,39
479904,24.352,6
479968,8.809668,19
479976,39.473,19
479976,6.059333,18
479984,68.83133,44
479996,-0.6343334,7
480004,-0.2016666,5
480040,0.763,9
480048,5.0893326,18
480080,1.8733333,10
480104,32.028,14
480108,45.166,28
480124,0.31500006,5
480128,1.5606662,12
480144,25.925,5
480148,-1.0983331,5
480152,44.231335,44
480156,6.890666,12
480176,-1.5116667,5
480180,1.4256668,7
480204,4.4879994,14
480220,12.467,11
480256,30.919666,9
480276,32.080997,33
480280,35.586334,19
480280,3.5219998,6
480308,20.110666,32
480312,26.029667,9
480324,6.7170005,11
480336,5.0213337,14
480376,34.902,16
480428,42.736664,30
480436,11.272668,28
480444,37.515667,17
480444,10.439001,27
480456,1.8683332,5
480500,33.932667,18
480520,12.459667,19
480520,1.675,5
480532,13.584001,22
480540,0.59833324,5
480560,26.985666,7
480568,3.5723329,7
480572,15.702999,29
480584,13.812001,16
480592,26.805,5
480596,4.439,7
480640,5.2936664,11
480664,10.036001,18
480676,43.897667,23
480696,5.3946657,14
480724,27.123667,41
480728,0.6026664,8
480736,6.4249997,15
480756,2.6883333,5
480756,27.389,7
480760,3.2296662,9
480780,41.636333,29
480800,1.5403333,11
480820,5.0949993,15
480832,32.17433,13
480848,26.925667,7
480856,6.7250004,25
480856,8.188001,14
480888,27.675999,8
480904,38.972664,18
480924,15.616335,19
480944,1.0150001,5
480960,23.192003,26
480964,3.5950003,5
480980,25.078333,5
480980,9.073002,19
480984,16.781334,24
481000,30.213,9
481004,-1.395,5
481008,3.5523334,7
481024,5.657,11
481028,0.85233337,7
481040,6.532667,8
481052,29.129,7
481060,2.1583333,5
481072,2.1283333,5
481088,11.508333,15
481104,9.584999,25
481108,31.779667,9
481112,6.527667,13
481124,5.173,9
481136,28.255667,7
481144,5.4566665,10
481148,4.8663325,9
481188,11.5720005,16
481216,-0.3776667,7
481232,43.517334,22
481232,35.18133,24
481244,17.778002,24
481260,-2.751,7
481264,4.1416664,5
481292,14.766336,19
481304,5.6903334,11
481320,35.890667,22
481328,36.665337,16
481328,9.409667,9
481328,26.751999,6
481340,4.4149995,5
481356,3.4256668,7
481360,0.47833323,5
481380,9.384333,13
481384,27.649,7
481388,3.722333,7
481400,-0.85166657,5
481412,27.038666,6
481432,27.602667,8
481452,27.538334,5
481476,21.079,37
481504,6.4723334,7
481512,41.331665,25
481548,39.43467,24
481568,-0.83833337,5
481588,28.311666,5
481592,34.890667,22
481596,52.561,53
481616,-0.9283334,5
481640,11.917667,13
481644,13.85767,33
481652,3.8896666,9
481672,2.2656667,7
481676,6.683667,21
481696,29.333666,11
481704,5.092334,7
481724,3.0623333,7
481728,9.517334,22
481748,1.3449998,5
481768,7.1070013,11
481788,-0.40999997,10
481796,28.929,7
481796,7.241001,23
481804,22.864332,33
481836,2.5,10
481864,16.856335,19
481868,9.485336,16
481896,7.492333,7
481904,2.2366667,10
481924,5.481667,5
481952,33.056328,39
481960,30.646334,9
481988,32.013,9
481992,1.8626667,8
481992,38.058,24
482056,34.328323,55
482056,9.898665,16
482088,1.166,8
482108,25.371666,5
482140,6.0826664,8
482164,3.928667,6
482172,32.76533,46
482176,26.94867,46
482224,2.0506663,12
482232,36.874672,44
482232,13.012333,17
482260,6.696333,9
482288,3.4323335,7
482332,2.3050005,25
482344,38.266003,28
482344,12.158,14
482360,32.172333,47
482364,1.959333,8
482376,2.7459998,8
482380,0.47833347,5
482432,36.089,17
482436,9.475001,15
482448,35.65867,26
482468,26.371666,5
482472,2.826333,9
482488,16.722336,27
482492,27.591667,5
482496,27.595665,7
482512,28.545,5
482524,30.875668,7
482556,31.016998,11
482564,29.606667,10
482572,14.637001,21
482576,27.064999,5
482588,24.299665,39
482596,0.9383333,5
482604,4.3633337,10
482620,-0.0146666765,6
482632,0.32566667,7
482640,4.509,17
482648,-0.34433353,7
482692,2.0583336,15
482700,13.395,15
482728,31.486334,9
482732,8.503668,21
482752,0.4849999,5
482776,30.617332,12
482780,37.203335,20
482780,2.6490002,7
482808,1.749,7
482812,45.912,56
482856,5.1736665,11
482876,14.915001,25
482876,21.251335,24
482904,14.404668,24
482920,34.610336,11
482932,17.143002,19
482944,16.235668,17
482948,27.203667,11
482956,5.809667,9
482976,28.822332,7
482988,8.950334,11
483024,9.780666,12
483048,35.15167,15
483060,15.474001,32
483096,3.1363335,9
483136,17.782667,28
483176,61.025,55
483176,23.72,20
483196,-0.40499985,5
483216,26.165,5
483224,18.947334,22
483228,10.644334,13
483328,3.015333,26
483372,47.865334,36
483380,2.8243332,13
