timestep,ep_reward,ep_length
294364,10.046001,18
294384,2.5683331,5
294384,3.3683333,5
294404,3.4950001,5
294444,5.8166666,10
294452,13.087666,43
294464,8.826667,20
294468,27.145332,6
294488,1.195,5
294492,-1.2643332,7
294504,41.630665,72
294512,25.951666,5
294528,25.778667,6
294568,48.383003,29
294576,8.342001,16
294616,20.08067,32
294628,15.028332,25
294632,14.258667,16
294644,2.7823334,7
294660,35.25367,21
294664,6.7826667,8
294676,31.770668,12
294692,2.4926665,8
294712,13.262335,17
294720,-0.66633344,11
294736,6.5436664,11
294748,29.866333,9
294764,28.575666,7
294776,16.576002,28
294792,7.1103334,11
294796,0.9650001,5
294820,1.632333,7
294844,3.6406665,12
294848,23.453997,32
294864,2.1216667,5
294904,37.721664,35
294908,40.134003,22
294924,12.209667,19
294924,32.085,15
294928,26.678333,5
294984,37.341667,15
294984,3.5546675,14
295004,26.951668,5
295020,48.778,24
295056,6.379666,9
295064,30.996666,20
295092,38.150665,22
295096,40.652653,48
295112,-0.305,5
295168,-1.0040002,18
295176,11.662001,16
295192,5.6586666,6
295196,2.235,5
295200,25.807995,34
295204,32.875664,37
295220,1.7119999,6
295224,0.45166683,5
295228,2.959,7
295240,1.1873331,12
295256,4.3756666,7
295260,27.671667,5
295288,6.1526666,8
295300,3.6733336,20
295312,16.383999,22
295316,3.7656665,7
295352,0.39333344,10
295352,3.483,9
295352,34.394333,13
295380,29.595667,7
295400,3.9473333,12
295404,45.351997,36
295428,-2.6236665,19
295464,10.538668,16
295484,32.638,14
295488,33.183666,21
295508,28.571667,5
295520,9.771666,35
295572,9.221001,13
295596,12.264003,22
295612,13.3289995,37
295620,8.880668,12
295620,46.258003,34
295640,2.2836664,11
295652,28.669334,8
295660,1.8916668,5
295672,25.951668,5
295680,-0.4883333,5
295688,2.4490001,17
295700,2.3616664,5
295720,8.114,12
295720,23.879002,27
295724,29.036333,9
295728,1.5123335,7
295748,1.4289999,7
295756,0.48899996,7
295776,13.294668,14
295796,26.358334,5
295808,8.910334,21
295828,28.418333,5
295836,6.5299993,10
295860,26.998667,6
295864,8.7056675,27
295872,15.063667,31
295904,26.212666,8
295904,27.293333,10
295916,35.047333,22
295924,4.835,5
295936,4.3150005,5
295960,41.698334,25
296020,10.67167,15
296024,12.937334,22
296036,4.761,33
296056,7.0230002,9
296056,4.295,5
296060,26.919666,9
296080,26.638666,6
296100,44.558,44
296104,6.087,11
296116,5.075,15
296128,3.7506661,12
296136,-0.9716667,5
296136,2.5096667,9
296180,6.764334,13
296188,34.661,13
296200,26.305,5
296204,38.055664,17
296244,29.093666,11
296256,49.42267,38
296292,14.440668,22
296300,1.3803334,11
296320,-0.32833338,5
296336,4.850333,11
296336,11.847666,23
296364,28.182333,7
296396,11.218334,15
296428,38.145332,16
296440,17.259998,30
296468,3.7933335,10
296496,5.9623327,7
296512,23.743002,29
296516,0.865,5
296516,6.069667,19
296524,51.41799,84
296540,6.139,7
296552,34.526333,9
296560,30.493,9
296580,-1.7750001,5
296584,12.358999,17
296608,15.092333,17
296632,12.236668,20
296656,4.134,12
296672,37.281,23
296712,9.616667,20
296748,36.926334,19
296764,12.848334,45
296768,33.281334,14
296772,17.369667,29
296800,27.742332,7
296804,7.278,14
296808,30.183666,11
296820,0.80100006,13
296864,9.897,11
296864,12.585333,16
296928,19.835337,16
296940,18.67467,34
296968,-0.78433335,7
296988,24.904999,5
296996,46.584335,33
297008,2.3816664,5
297012,6.9669995,21
297032,0.7696669,9
297036,27.309,7
297068,27.366333,9
297088,13.509668,19
297088,57.619987,70
297136,8.467334,12
297140,12.124334,13
297144,2.8563333,19
297188,10.534334,13
297228,10.9973345,22
297232,12.757334,22
297236,53.11666,50
297256,2.812,6
297272,3.6436663,21
297272,3.2936666,11
297284,-0.791,7
297304,0.07166672,5
297324,3.137666,13
297332,19.938004,24
297352,27.564999,5
297356,12.064335,13
297356,26.835999,8
297368,16.711332,24
297376,27.245333,6
297396,28.95,10
297416,26.385,5
297424,7.481334,14
297432,6.6229997,19
297436,4.0983334,15
297444,-0.26766658,7
297476,6.07,10
297520,32.140335,11
297536,43.502663,28
297536,13.234333,23
297556,25.858334,5
297576,30.12,10
297592,25.556665,40
297612,0.4796667,9
297620,12.052003,16
297632,12.772667,28
297632,0.52166665,5
297652,-0.71166664,5
297668,29.852999,9
297676,5.8003335,21
297680,27.455666,7
297696,25.378334,5
297712,8.114334,23
297712,1.9626664,8
297724,8.835667,7
297744,38.499664,19
297772,0.72899985,7
297776,0.89433336,13
297796,0.35500002,5
297816,2.2416668,5
297816,29.176998,11
297824,21.609335,28
297836,-1.6883334,5
297884,33.878334,15
297904,1.1916666,5
297924,44.629005,27
297952,40.36,60
297988,30.159668,9
298020,9.602667,8
298020,27.818665,46
298024,17.925005,25
298024,18.626665,30
298040,-2.8083334,5
298048,25.709,7
298068,8.437,11
298076,29.873001,9
298104,-2.3743331,7
298112,3.8569996,11
298120,6.5679994,24
298128,7.666667,20
298152,28.509333,8
298176,4.7426667,18
298188,9.369668,19
298200,4.597333,12
298212,4.7853336,6
298240,1.379,7
298248,6.990667,12
298264,1.4353333,6
298268,26.331667,5
298288,26.400002,40
298300,27.062666,8
298328,-0.56766653,7
298332,23.479668,39
298340,33.606335,19
298360,4.026,18
298372,0.17266655,8
298400,11.659,17
298412,4.03,10
298420,-1.4416666,5
298432,0.35500002,5
298444,28.692,6
298460,3.449,7
298464,3.7616665,5
298480,27.305,5
298500,2.0083334,5
298508,45.618996,37
298528,29.046665,50
298528,27.529,7
298556,30.935665,7
298568,15.742002,26
298592,7.4353347,16
298596,37.714,22
298636,-1.37,10
298640,4.4773335,12
298656,10.547333,22
298664,15.222332,27
298688,-0.81600004,12
298692,2.5923333,7
298712,-0.51166666,5
298724,36.570667,22
298744,2.141667,5
298748,8.169666,9
298748,5.338333,15
298772,1.7153333,6
298784,5.44,10
298816,0.02699995,11
298824,37.493,19
298856,2.39,10
298864,9.850001,20
298872,40.134663,54
298888,0.44533348,6
298904,9.803334,20
298932,15.669668,19
298936,8.825333,16
298960,4.129333,18
298964,4.2656665,7
298980,3.0883331,5
298984,25.685,5
299000,-2.0716667,5
299008,18.382,26
299008,42.59967,19
299020,1.8183333,5
299052,2.4570003,11
299052,34.45233,17
299080,24.652332,7
299088,14.480002,20
299108,23.074001,22
299124,4.203001,9
299124,28.470333,11
299144,30.078333,5
299152,31.750334,11
299172,24.439999,30
299176,5.989333,8
299200,13.056334,19
299216,5.8499994,10
299220,25.858334,5
299224,-3.3473334,18
299236,13.888668,16
299244,27.232,6
299252,3.5429997,9
299264,29.702333,7
299272,-0.5683334,5
299276,37.007668,13
299284,1.8166671,10
299316,7.843667,11
299320,12.898001,14
299356,2.926,18
299380,11.915335,16
299400,0.67166674,5
299420,43.341667,25
299420,1.4516666,5
299440,-0.495,5
299448,2.1823335,7
299484,7.119666,9
299488,4.7806673,12
299500,15.298663,56
299508,1.105,5
299524,25.778667,6
299532,1.222,6
299576,12.8443365,23
299608,13.12967,19
299620,13.3113365,24
299632,32.024666,14
299644,3.5086668,6
299652,28.630333,11
299660,55.612007,76
299672,25.325,5
299680,7.5163345,9
299700,28.055666,7
299736,29.666332,9
299780,15.8756695,37
299784,31.617332,12
299800,24.981665,35
299808,42.083996,32
299844,9.228333,15
299848,30.170666,12
299856,6.647333,12
299864,25.818333,5
299884,30.348999,7
299900,18.903334,30
299912,6.9153337,16
299912,27.942333,7
299920,4.858,14
299944,9.930334,11
299960,9.824,12
299964,4.434334,13
299988,32.477,11
299992,29.789,7
300008,-0.25499988,5
300024,3.0026665,8
300028,29.145,5
300064,5.076667,10
300072,7.2769995,11
300092,40.707672,43
300100,30.063,9
300116,27.970333,11
300128,43.214,42
300140,0.8573334,12
300148,6.989333,8
300160,35.818336,15
300184,1.4796668,9
300204,25.951666,5
300240,2.0996666,9
300268,21.674002,32
300268,42.70233,27
300296,28.782333,7
300304,19.041338,44
300304,0.43299997,9
300324,13.210335,21
300324,29.562332,7
300336,26.675999,8
300344,1.6516669,5
300364,12.301665,15
300408,15.476997,21
300444,14.622337,27
300492,9.517,21
300520,27.15967,39
300540,45.65133,24
300548,1.8923334,7
300572,14.023335,20
300624,50.049995,70
300636,12.5373335,22
300644,14.438667,26
300660,-2.2869997,9
300692,29.049332,8
300700,13.914001,32
300728,30.975666,7
300740,7.4340005,12
300780,29.20133,34
300812,6.1493335,8
300844,66.454,52
300876,25.012333,37
300916,16.891998,26
300916,10.429336,18
300924,34.635326,46
300932,12.974668,14
300948,4.6626663,8
300972,11.441335,14
300976,1.9043331,13
300992,6.4083333,15
301004,1.0689999,7
301004,5.4526663,8
301012,-1.5850002,5
301016,40.82567,17
301024,2.211667,5
301028,4.878667,6
301048,-0.2206667,8
301064,1.4963334,9
301068,3.9883332,5
301072,5.3539996,12
301072,7.3549995,15
301092,3.8683333,5
301100,2.0356667,7
301104,7.996333,9
301108,8.147,11
301120,26.718334,5
301124,3.799333,8
301124,0.004999995,5
301136,28.702333,7
301144,1.6920002,6
301160,3.3163333,9
301180,6.778,14
301224,9.808667,16
301248,9.672665,28
301248,42.475334,26
301284,6.3129997,9
301300,39.006332,19
301308,14.194,32
301308,1.758333,15
301320,-1.5383334,5
301324,2.09,10
301352,27.876999,11
301380,34.041336,14
301404,15.863668,21
301424,26.171667,5
301432,36.573334,20
301452,48.01533,36
301492,32.605,15
301500,8.834001,12
301528,14.802003,26
301580,60.586662,50
301588,14.077999,24
301588,9.005001,15
301588,7.4473324,22
301620,26.049334,8
301624,29.529667,9
301648,34.535,15
301668,43.680668,22
301728,22.598667,26
301736,13.043003,29
301752,12.758669,26
301756,4.8216667,5
301780,2.5289998,7
301800,7.6770005,11
301800,6.2060003,18
301808,4.492333,7
301828,4.3089995,7
301844,4.683666,11
301860,32.631,13
301884,8.436667,10
301904,3.0416665,5
301984,9.563333,20
301992,21.120337,41
301996,55.15733,82
302036,9.227667,13
302072,0.28966653,9
302100,0.68233323,7
302104,-0.9773333,28
302112,53.340992,63
302120,16.473667,31
302160,2.8333335,10
302160,9.871332,14
302168,6.555666,17
302184,4.1153336,6
302188,2.7823336,7
302204,2.5016668,5
302208,5.8666663,10
302224,20.019335,28
302264,10.056334,19
302284,38.83667,20
302304,27.005001,5
302308,6.4803343,11
302308,9.560331,21
302328,27.392,6
302340,22.847668,33
302356,1.4123335,7
302368,6.9083343,15
302388,26.744999,5
302404,34.575333,16
302420,1.8393332,8
302424,13.235668,17
302472,-2.3556666,13
302484,38.620003,20
302500,5.5429997,19
302524,8.594334,13
302532,9.687333,12
302572,22.208666,66
302588,34.431335,14
302600,25.378332,25
302604,15.206668,20
302644,7.388,14
302664,36.241,23
302668,14.569002,17
302676,15.892668,18
302704,34.49167,15
302748,10.433668,21
302760,11.300333,21
302772,3.2623339,17
302792,26.785,5
302804,3.6536667,11
302812,26.031666,5
302840,10.056334,9
302876,47.347332,52
302888,24.371664,35
302912,6.5026684,18
302928,6.8643346,13
302932,25.391666,5
302952,21.151669,35
302952,26.331667,5
302956,7.319,7
302992,4.393334,10
303016,12.887337,32
303024,6.022333,17
303024,5.146,8
303036,25.038334,5
303068,3.2903333,11
303088,-0.37166667,5
303112,45.786663,40
303120,25.776,8
303132,3.615,5
303164,31.103668,11
303220,6.961333,14
303224,40.971,23
303228,22.412668,48
303284,4.7450004,15
303292,7.1853333,16
303296,53.29933,68
303316,27.311666,5
303356,37.386,18
303364,13.898666,36
303384,3.6756668,17
303384,29.929,7
303400,4.4396667,9
303408,-0.37133324,6
303436,1.3489997,7
303448,13.819667,39
303476,29.235666,7
303480,6.18,20
303484,17.631664,25
303496,26.898333,5
303516,-0.43699992,9
303524,17.674,22
303544,27.425,5
303552,0.6763334,9
303552,12.595666,17
303572,0.71500015,5
303572,8.593,19
303596,-0.6146667,6
303604,27.482666,8
303608,7.4113317,14
303632,28.772,6
303640,35.033,9
303644,29.834,12
303664,-0.8316666,5
303672,16.26067,32
303672,3.7626662,8
303704,4.486,8
303728,2.8680003,14
303744,31.533333,10
303764,50.161,33
303764,29.713001,9
303780,11.916334,29
303832,34.627666,13
303852,-0.16499996,5
303868,20.905333,26
303872,15.174003,32
303880,19.176332,29
303924,8.801001,13
303928,15.071669,15
303948,4.0256667,17
303952,3.752,6
303960,21.415668,27
303980,0.48566645,7
304000,9.716667,10
304016,3.8276665,23
304040,0.078666925,6
304044,4.3203335,11
304048,14.129002,17
304060,14.529335,28
304080,29.012667,8
304100,7.601667,15
304128,13.572334,17
304136,32.508,14
304152,12.022337,27
304184,33.044003,12
304208,25.898666,6
304212,5.7016673,15
304228,0.66166663,5
304268,51.42166,35
304276,4.8706665,12
304292,2.0320003,6
304312,8.416333,9
304324,47.39199,56
304340,46.814,32
304348,37.201332,14
304364,8.397667,13
304376,1.409,7
304400,8.689668,9
304436,43.429337,28
304448,38.269333,18
304456,6.944667,14
304568,22.316,28
304604,8.686334,9
304616,32.466335,69
304616,17.588331,45
304644,25.775665,7
304644,34.513,49
304656,10.730999,13
304676,7.528333,15
304700,7.103666,11
304716,30.146667,10
304716,5.196,18
304720,13.923,19
304740,3.3199997,10
304740,27.238333,5
304768,3.4823337,7
304768,33.044334,13
304772,0.64600015,8
304784,5.585666,17
304792,-0.3983332,5
304800,4.606,8
304816,-0.61133325,6
304824,25.911999,6
304828,31.243668,11
304836,4.1016665,5
304868,-2.7233334,10
304884,8.474999,15
304936,8.478333,25
304944,9.788335,15
304996,34.785,15
305000,5.2813334,14
305024,27.082998,39
305036,31.173,9
305048,27.186665,70
305052,33.121334,14
305072,0.41833335,5
305072,5.460666,12
305076,0.62899995,7
305080,5.7903333,11
305092,-1.2783333,5
305104,1.1356668,7
305116,1.9603329,11
305132,24.722332,7
305156,11.082999,19
305176,10.105001,15
305204,11.896003,18
305232,7.078,14
305240,14.812333,37
305260,-0.7243333,7
305272,5.4960003,8
305292,27.498333,5
305296,27.538332,35
305308,18.47867,26
305312,7.0776663,13
305320,29.962334,7
305356,5.7136664,11
305404,14.322334,27
305404,40.748,24
305424,11.609001,17
305424,1.0616667,5
305452,3.7056668,7
305484,15.963333,20
305528,8.310334,11
305548,29.198334,5
305560,39.09133,34
305564,12.139332,28
305576,4.7590003,7
305576,42.238003,64
305612,31.467667,13
305684,15.939335,18
305684,14.163338,30
305704,4.915,5
305712,43.078003,34
305712,28.005667,7
305776,1.8686666,16
305788,43.333,19
305812,47.51567,27
305832,26.958332,5
305852,24.471666,5
305872,16.971334,24
305880,5.692333,7
305900,26.885,5
305928,65.256,88
305944,7.573666,11
305972,8.040335,11
305980,21.099335,48
305992,0.55166656,5
306036,14.631002,23
306040,47.99733,42
306048,9.861336,14
306048,33.805668,17
306064,1.6719999,6
306072,5.8386664,6
306080,1.5426668,8
306080,6.9570007,11
306088,25.845333,6
306100,29.262333,7
306100,26.505001,5
306136,11.196333,9
306144,30.428001,14
306144,-0.5596664,11
306172,2.4423332,7
306172,41.877663,23
306192,5.900666,12
306200,4.962333,7
306208,7.9693346,18
306220,3.2083335,5
306248,-0.55766654,7
306264,5.0046663,14
306268,24.224669,24
306320,-1.819,13
306328,14.053334,20
306348,25.578333,5
306352,14.617336,22
306356,2.8163335,9
306372,2.2286665,6
306384,29.049334,8
306420,5.893,9
306436,34.103657,61
306456,11.243667,21
306456,29.259666,9
306508,5.3776665,13
306528,27.898333,5
306540,12.445332,26
306564,1.5696669,9
306568,56.80767,53
306576,28.766333,9
306600,2.2826667,8
306604,-0.1876666,7
306608,21.812668,38
306620,26.291666,5
306664,14.425,25
306684,3.2233338,20
306700,6.5566673,20
306712,25.515667,7
306716,16.829,27
306720,27.831667,5
306748,27.875668,7
306752,11.490001,10
306756,28.779999,10
306772,0.245,5
306776,0.35566652,7
306780,11.946333,29
306788,4.7493334,8
306824,9.447333,12
306848,8.1189995,17
306868,2.2749996,5
306876,11.620668,22
306888,25.918333,5
306888,11.992001,16
306896,0.20833337,5
306952,51.53833,45
306956,11.601666,15
306960,7.939334,18
306980,1.3790002,7
306996,0.17966676,9
307016,3.1149995,5
307032,11.325335,36
307036,11.126669,20
307044,1.559,7
307048,40.942333,17
307092,5.640333,11
307096,13.091668,15
307112,27.038334,5
307132,14.344999,25
307152,6.26,10
307156,12.682668,28
307172,0.061666727,5
307232,7.685,15
307236,40.735332,26
307256,19.311666,25
307260,27.769001,7
307264,-2.1343334,7
307268,58.340996,43
307280,-1.5579998,6
307288,3.445,5
307292,27.662666,8
307316,4.894334,13
307320,2.9823332,7
307360,32.437,11
307364,9.792999,19
307384,-0.9716667,5
307404,27.116995,31
307412,28.695667,7
307420,15.125002,25
307436,15.1396675,19
307440,2.2723331,7
307456,4.861,13
307468,4.095667,7
307472,2.016333,9
307472,7.037667,13
307476,-1.435,5
307512,3.0233335,10
307548,28.653,9
307548,42.31967,19
307552,15.180333,21
307560,6.1503325,21
307588,-0.941,7
307592,4.826667,10
307600,32.394333,13
307616,2.079,7
307620,2.435,5
307620,7.8989997,7
307640,35.471,23
307656,-1.227,9
307672,33.037666,13
307676,24.904999,5
307720,9.2266655,20
307760,11.800668,22
307780,19.206999,41
307788,2.2590003,7
307828,17.505999,38
307852,9.019332,18
307864,5.566334,9
307876,39.300667,22
307908,2.3860002,8
307936,35.186005,18
307968,0.7060002,8
307976,20.947,31
307988,15.803335,20
308004,2.383,9
308080,42.892,26
308096,47.23133,94
308116,19.647337,32
308132,15.390668,32
308140,10.531667,15
308200,39.238335,15
308204,14.513998,22
308244,8.013666,11
308264,-1.5116668,5
308284,32.735664,47
308304,3.4816666,5
308352,-0.786,22
308364,27.97333,40
308384,1.9416666,5
308388,10.220334,21
308412,1.1819999,6
308416,9.832001,16
308448,2.653,9
308464,6.789999,20
308468,46.91466,84
308488,27.145,5
308488,24.718666,6
308500,10.717668,13
308504,10.467333,22
308532,30.203667,11
308536,7.3073335,12
308552,3.6573339,12
308556,6.0613327,14
308560,1.8190005,7
308588,6.630999,13
308588,5.8989997,7
308596,35.777,11
308624,0.88900006,7
308632,28.677,11
308640,16.430336,21
308660,6.5963326,9
308664,2.1060004,8
308720,23.921001,33
308720,8.184999,15
308728,13.332001,16
308748,2.825667,7
308756,7.9696665,9
308764,5.039666,9
308788,26.169,37
308800,6.429667,9
308808,25.011665,5
308812,40.965332,16
308820,3.775,5
308840,2.995,5
308844,1.5993336,8
308852,9.960334,11
308876,36.86667,30
308884,33.317,11
308896,25.445,5
308932,9.197334,22
308936,15.690333,21
308940,4.760333,11
308996,3.9679997,14
309008,36.17267,18
309012,4.299999,20
309016,28.425,5
309040,28.522333,7
309064,8.071334,14
309068,-0.9176666,7
309100,23.364668,54
309132,28.136,8
309148,42.950333,21
309152,0.06833339,5
309164,23.855667,37
309188,7.3866663,10
309192,0.055666685,7
309196,5.1603336,11
309252,58.31534,46
309268,8.922998,19
309276,37.10067,22
309280,4.462333,7
309288,2.4783332,5
309316,-0.8836665,9
309364,5.0906663,12
309384,14.748001,24
309384,15.599001,27
309404,3.1733336,10
309428,2.843667,11
309436,3.0710006,13
309444,1.3533337,10
309488,28.610332,11
309500,7.2793345,18
309500,50.16201,76
309528,30.262333,7
309564,39.639668,19
309564,1.8530004,9
309568,10.182335,17
309604,53.337334,42
309644,36.686333,19
309660,9.421334,14
309664,39.158333,25
309680,5.719667,9
309700,32.413334,10
309736,18.211,43
309756,27.378334,5
309764,17.960335,21
309808,6.143667,11
309812,46.249,37
309832,13.871,33
309852,7.4403334,11
309860,1.9089999,7
309880,1.319,7
309880,-0.615,5
309884,13.907335,32
309912,-0.6743331,7
309916,0.076333284,9
309920,25.125668,27
309932,3.275,5
309940,1.3986669,6
309944,4.3953333,16
309960,26.805,5
309972,3.1533334,10
309976,6.872667,8
309984,11.812,16
309996,1.3783336,5
310004,2.3103333,11
310008,28.693,9
310032,1.2356668,7
310048,1.0833334,10
310068,24.904999,5
310072,4.3066664,10
310092,0.61166656,5
310144,20.839,37
310164,18.368332,45
310168,16.658335,25
310176,18.143671,21
310180,4.683,9
310200,5.0230002,9
310208,31.202333,7
310260,0.7516663,15
310268,11.0616665,15
310276,17.005669,27
310280,5.295,5
310288,19.17933,28
310300,2.575,5
310304,4.2130003,9
310328,6.0643334,13
310380,33.647667,13
310392,45.412003,26
310396,17.254663,24
310408,29.375668,7
310428,31.859665,9
310448,5.466667,10
310508,37.48333,20
310552,30.137335,62
310588,32.253,9
310596,38.64,50
310596,12.424002,22
310616,1.4383334,5
310636,1.4583333,5
310656,10.082335,17
310688,1.142667,8
310704,69.60801,64
310724,26.686333,9
310748,31.823666,11
310772,31.618,44
310776,1.1256666,7
310796,-1.3883333,5
310844,14.480001,30
310848,34.54767,13
310904,10.294667,14
310908,23.724667,34
310916,-1.5439999,18
310936,1.135,5
310956,2.6243334,13
310968,33.705,15
311000,-1.9296665,11
311012,4.136333,19
311040,1.4323328,7
311048,13.896668,20
311100,5.7849994,15
311100,33.501,13
311136,31.899666,9
311164,11.525334,16
311168,64.00066,42
311180,75.09533,136
311208,2.5166664,10
311212,7.1373334,12
311220,7.680332,21
311228,3.0516667,5
311232,27.064999,5
311248,25.651667,5
311280,33.511665,15
311300,26.845001,5
311308,13.554003,32
311332,1.2636659,21
311340,32.94,10
311344,5.256333,9
311380,9.154,12
311400,31.508,14
311436,17.848,24
311448,10.732333,17
311472,8.826,18
311476,30.495667,7
311500,1.8556664,7
311504,5.422333,17
311528,1.4990001,7
311532,5.3190002,7
311560,30.582333,7
311572,29.253666,11
311604,65.681,93
311620,5.9649997,15
311624,6.4276667,13
311628,42.402668,38
311672,2.3070002,11
311696,38.87767,23
311724,45.918327,25
311744,1.7683336,5
311748,30.917667,13
311776,23.921999,26
311796,2.5983331,5
311800,0.3176667,13
311812,35.475666,17
311816,0.7583333,5
311828,14.777334,52
311832,27.785,5
311836,25.871666,5
311868,14.072334,17
311888,37.898335,15
311912,28.680332,11
311928,23.001333,24
311940,10.971002,13
311940,44.37533,26
311948,0.35833323,5
311968,4.321334,14
311968,1.009,7
312004,33.398666,16
312040,5.116333,9
312048,41.345,25
312052,10.917,21
312068,28.915667,7
312084,3.113,9
312132,20.003332,20
312152,39.450336,21
312192,5.8233337,10
312212,15.387333,32
312220,4.765667,7
312252,2.9126668,8
312272,49.394997,35
312272,37.63866,76
312284,16.266003,18
312292,6.06,10
312300,25.898998,7
312304,27.051666,5
312324,4.4710007,13
312360,31.566334,9
312372,6.529,17
312372,39.226,18
312396,18.945333,26
312404,5.726,8
312404,2.0370002,11
312420,25.718666,6
312424,0.75833344,5
312468,4.633667,11
312480,11.215,15
312496,9.547667,23
312500,21.944,32
312544,34.615334,16
312548,37.554337,13
312568,24.431667,5
312572,-1.1376667,7
312604,31.946333,9
312608,15.341667,35
312656,6.8109994,13
312664,10.481333,14
312688,8.073,29
312696,3.4299998,10
312716,26.698334,5
312724,4.671666,15
312748,4.198333,15
312772,1.7486668,6
312800,40.610336,21
312800,9.343002,19
312800,48.471672,75
312808,5.8296676,9
312828,1.7516668,5
312836,2.3329997,9
312844,0.8036667,11
312848,27.345,5
312872,27.049,7
312904,1.696,8
312928,15.436668,20
312940,8.509666,9
312964,28.826332,9
313004,2.8399997,10
313008,12.202335,17
313020,27.432,46
313028,-0.15799975,6
313044,40.316998,61
313052,30.063667,11
313056,2.2363336,9
313080,1.9990003,7
313084,5.385667,7
313100,26.951668,5
313108,37.993332,20
313140,5.344666,14
313152,14.885667,27
313152,31.654333,13
313180,34.259335,18
313188,5.126333,9
313204,33.81433,13
313208,9.688999,17
313224,1.6216667,5
313272,11.557002,21
313288,34.02667,20
313328,34.59567,37
313336,0.30733335,12
313344,18.776,18
313356,0.78233325,7
313396,4.2133336,10
313424,-0.011000156,7
313424,15.307335,22
313452,2.5890002,27
313452,44.165665,57
313460,7.409668,9
313484,1.3626668,8
313496,4.9769998,11
313504,6.893667,11
313536,11.874336,13
313564,14.852333,17
313572,27.802334,37
313592,27.485,5
313620,16.66367,21
313640,11.024,12
313652,1.4726669,8
313660,0.65166676,5
313672,3.671667,5
313680,28.598333,5
313692,-1.1450001,5
313712,25.404999,5
313712,48.967335,52
313732,29.887333,42
313748,1.3256674,17
313768,5.8929996,9
313768,9.434668,14
313820,-0.14733326,18
313828,7.143,29
313836,15.009002,17
313840,-0.44833332,5
313864,-3.5976667,7
313892,22.987003,31
313900,9.6396675,9
313900,4.205,15
313920,8.308333,5
313952,10.611667,15
313976,3.3953333,6
313988,5.4090004,17
314004,3.2823334,7
314020,28.616001,8
314028,24.44334,50
314044,20.445333,36
314048,1.549,7
314064,11.941668,15
314072,26.775665,7
314092,1.5189998,7
314104,10.113,19
314108,28.551666,15
314116,10.857001,11
314148,6.568,14
314156,7.3239985,12
314168,-0.10833347,5
314180,10.573003,19
314200,0.95366716,11
314208,30.186666,10
314212,40.114666,24
314248,29.923,9
314264,10.685332,16
314268,8.135,15
314272,15.987669,23
314288,4.735,5
314312,10.768665,16
314328,34.52133,14
314348,9.558334,15
314368,10.38,10
314376,37.458668,16
314388,1.8683333,5
314404,20.654997,35
314412,3.0486667,6
314416,7.74,10
314420,13.412668,18
314472,35.072334,17
314480,10.439002,17
314516,11.561335,24
314520,34.624,12
314524,0.8136666,11
314568,4.354334,13
314572,31.454334,13
314572,32.150665,12
314604,2.2896667,9
314632,6.0350003,15
314640,6.2889996,17
314732,33.36966,79
314792,22.762669,38
314820,28.474665,54
314824,38.069347,48
314840,0.7516667,5
314844,2.2516665,5
314868,27.848999,7
314876,18.083668,21
314888,29.02633,39
314916,39.46267,18
314916,1.2900004,10
314924,-3.5636666,9
314940,34.886,18
314952,4.262334,7
314964,31.047333,12
314984,4.7356663,17
314984,5.3259993,8
314984,8.190333,11
315004,0.20499992,5
315016,7.674333,13
315024,28.946667,10
315048,7.775333,16
315052,3.3490002,7
315064,11.275001,15
315100,7.1896663,9
315104,2.4710002,13
315104,5.334,22
315160,2.7346668,14
315168,0.79233336,17
315196,-0.05433333,7
315204,0.9236667,11
315208,12.798666,26
315216,24.244999,5
315244,59.686333,49
315248,2.8660002,8
315268,26.018333,5
315308,18.671669,25
315320,34.821,13
315344,2.326333,9
315364,23.496668,30
315364,1.7450001,5
315384,38.38533,16
315404,34.20666,50
315412,5.059,7
315444,1.0093334,8
315464,14.601667,25
315472,8.692334,7
315484,11.716668,20
315492,1.5116668,5
315500,18.898,34
315516,1.3886666,6
315536,2.128333,5
315564,10.145334,16
315564,3.8523333,7
315564,7.3299994,20
315584,27.785,5
315616,4.874333,13
315640,12.939668,19
315688,4.1193333,18
315716,6.206333,19
315720,58.43466,64
315732,4.567,11
315752,39.99066,42
315784,9.061001,13
315804,15.070668,22
315836,16.376333,29
315880,23.263996,32
315900,2.2849998,5
315908,18.012003,26
315920,-2.3216667,5
315936,29.139332,38
315976,2.8633332,10
315976,0.73233354,17
315984,27.845661,37
315988,40.895668,17
316024,29.484,12
316024,33.532997,9
316028,1.3943334,13
316044,3.2450001,5
316072,-0.4843334,7
316080,12.864334,13
316108,48.07367,31
316116,2.0996666,9
316128,27.918333,5
316144,27.549,7
316180,6.8156667,27
316184,45.896667,40
316204,2.395,5
316244,17.981668,25
316248,9.382334,17
316252,8.117334,12
316264,45.234665,34
316288,5.9366665,10
316304,6.524334,13
316308,1.585,5
316312,35.539,17
316336,6.585333,6
316372,3.6163328,9
316404,4.4049997,35
316416,35.443665,11
316424,12.406333,29
316444,26.551666,5
316460,4.577,11
316464,26.071667,5
316476,6.672667,18
316480,1.2649999,5
316500,40.113003,49
316508,27.396,8
316524,32.785,15
316528,3.2683334,5
316528,8.240667,12
316544,4.228333,5
316548,2.9783337,5
316556,25.785667,7
316580,17.996668,20
316592,5.9696665,9
316592,30.750334,11
316644,4.664334,13
316680,3.843,9
316692,10.115667,37
